record_id,run_id,action_ap_round,raw_ap_at_action_round,teacher_policy,teacher_model,label_kind,source_csv,source_sha256,n_clients,max_cpu,second_highest_cpu,cpu_spread,frac_non_iid,frac_new_data,has_delay_clients,workload,prev_cs,prev_mc,prev_hdh,rs_cs_on,rs_mc_on,rs_hdh_on,round_idx,rounds_remaining,val_f1,total_round_time,train_mean,train_min,train_max,comm_mean,comm_min,comm_max,jsd,f1_over_time,comm_frac,d_f1,d_total_time,d_train_mean,d_comm_mean,d_jsd,f1_mean,f1_last3,f1_last5,f1_slope,traintime_mean,traintime_last3,traintime_last5,traintime_slope,commtime_mean,commtime_last3,commtime_last5,commtime_slope,totaltime_mean,totaltime_last3,totaltime_last5,totaltime_slope,y_cs_applied,y_mc_applied,y_hdh_applied
r7_d8,fashionmnist__cnn16k/few-shot deepseek/r7,9,"{ON,OFF,ON,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r7.csv,07309ea5231a40d2e51dfc175823bce963cf86dff422a5845c4937b6263efd9e,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,8,2,0.8314,226.68,141.22,120.53,166.48,46.868,12.5,76.6,0.0,0.003667725427916005,0.20675842597494265,0.01770000000000005,48.27000000000001,15.090000000000003,16.858,0.0,0.7787,0.8135666666666667,0.81212,0.02971666666666667,87.01771428571428,139.6966666666667,141.22,3.5747058823529407,31.801142857142857,60.23,46.868,0.5035294117647058,150.64714285714285,189.74,169.358,22.451666666666668,ON,ON,OFF
r7_d9,fashionmnist__cnn16k/few-shot deepseek/r7,10,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r7.csv,07309ea5231a40d2e51dfc175823bce963cf86dff422a5845c4937b6263efd9e,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,ON,ON,OFF,0,0,,9,1,0.8283,231.16,156.724,145.67,171.7,42.606,27.87,79.98,0.0,0.0035832323931476034,0.18431389513756707,-0.0030999999999999917,4.47999999999999,15.50399999999999,-4.2620000000000005,0.0,0.7848999999999999,0.8244666666666666,0.8173,0.02502857142857143,95.731,158.88,156.724,3.3735897435897435,33.15175,49.330000000000005,42.606,0.5582051282051281,160.71125,212.08333333333334,189.21800000000002,19.884285714285713,OFF,OFF,OFF
r8_d1,fashionmnist__cnn16k/few-shot deepseek/r8,2,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,1,9,,,,,,,,,,,,,,,,,0.7357,0.7357,0.7357,0.0,30.742,31.50333333333333,30.742,4.76,24.951999999999998,33.45666666666667,24.951999999999998,3.95,92.95,92.95,92.95,0.0,OFF,OFF,OFF
r8_d2,fashionmnist__cnn16k/few-shot deepseek/r8,3,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,2,8,0.7357,92.95,30.742,15.81,61.15,24.951999999999998,10.98,42.37,0.0,0.007915008068854222,0.26844540075309303,,,,,,0.7357,0.7357,0.7357,0.0,30.742,31.50333333333333,30.742,4.76,24.951999999999998,33.45666666666667,24.951999999999998,3.95,92.95,92.95,92.95,0.0,OFF,OFF,OFF
r8_d3,fashionmnist__cnn16k/few-shot deepseek/r8,4,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,3,7,0.775,112.49,50.128,31.9,81.1,31.520000000000003,13.5,61.96,0.0,0.006889501289003467,0.28020268468308296,0.0393,19.539999999999992,19.386,6.568000000000005,0.0,0.75535,0.75535,0.75535,0.0393,40.435,50.06666666666666,50.128,4.332222222222222,28.235999999999997,43.153333333333336,31.520000000000003,1.71,102.72,102.72,102.72,19.539999999999992,OFF,OFF,OFF
r8_d4,fashionmnist__cnn16k/few-shot deepseek/r8,5,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,4,6,0.7856,128.02,71.936,55.58,100.06,23.721999999999998,13.51,37.48,0.0,0.006136541165442899,0.1852991720043743,0.010599999999999943,15.530000000000015,21.808000000000007,-7.798000000000005,0.0,0.7654333333333333,0.7654333333333333,0.7654333333333333,0.024949999999999972,50.93533333333335,72.58,71.936,4.139285714285714,26.731333333333332,28.703333333333333,23.721999999999998,0.8557142857142858,111.15333333333335,111.15333333333335,111.15333333333335,17.535000000000004,OFF,OFF,OFF
r8_d5,fashionmnist__cnn16k/few-shot deepseek/r8,6,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,5,5,0.7994,149.98,86.18199999999999,66.84,118.9,32.396,13.7,55.96,0.0,0.00533004400586745,0.21600213361781573,0.013800000000000034,21.95999999999998,14.245999999999981,8.674000000000003,0.0,0.773925,0.7866666666666666,0.773925,0.021233333333333326,59.747000000000014,86.44666666666667,86.18199999999999,4.041578947368421,28.147499999999997,41.26333333333333,32.396,0.7942105263157895,120.86000000000001,130.16333333333333,120.86000000000001,19.009999999999994,OFF,OFF,OFF
r8_d6,fashionmnist__cnn16k/few-shot deepseek/r8,7,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,6,4,0.7557,178.12,114.81199999999998,84.95,147.57,38.43,14.24,66.79,0.0,0.004242645407590388,0.21575342465753425,-0.04369999999999996,28.140000000000015,28.629999999999995,6.033999999999999,0.0,0.77028,0.7802333333333333,0.77028,0.0050000000000000044,70.76,112.81333333333333,114.81199999999998,4.394166666666666,30.203999999999997,49.38666666666666,38.43,0.6079166666666667,132.312,152.04,132.312,21.2925,OFF,OFF,OFF
r8_d7,fashionmnist__cnn16k/few-shot deepseek/r8,8,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,7,3,0.8126,198.2,132.73,107.05,166.95,42.9,13.84,77.44,0.0,0.0040998990918264385,0.21644803229061554,0.05689999999999995,20.079999999999984,17.918000000000006,4.469999999999999,0.0,0.7773333333333333,0.7892333333333333,0.78566,0.015379999999999994,81.08833333333334,134.31666666666666,132.73,4.304827586206896,32.32,53.75333333333333,42.9,0.526896551724138,143.29333333333332,175.4333333333333,153.362,21.049999999999997,OFF,OFF,OFF
r8_d8,fashionmnist__cnn16k/few-shot deepseek/r8,9,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,8,2,0.8038,215.68,144.976,124.65,170.88,41.856,14.03,76.18,0.0,0.003726817507418397,0.1940652818991098,-0.00880000000000003,17.480000000000018,12.24600000000001,-1.043999999999997,0.0,0.7811142857142856,0.7907000000000001,0.7914199999999999,0.01134999999999999,90.21514285714287,141.1966666666667,144.976,3.78735294117647,33.68228571428572,51.916666666666664,41.856,0.44382352941176473,153.6342857142857,197.33333333333334,174.0,20.455000000000002,OFF,OFF,OFF
r8_d9,fashionmnist__cnn16k/few-shot deepseek/r8,10,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r8.csv,944cae1584c8224ab529db3b8e5c4c9f04170132acd540b16fc15b78ef60b441,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,9,1,0.8325,229.26,161.592,148.06,179.92,44.989999999999995,28.9,69.11,0.0,0.0036312483643025388,0.19624007676873417,0.02870000000000006,13.579999999999984,16.616000000000014,3.1339999999999932,0.0,0.7875375,0.8163,0.8008,0.013828571428571428,99.13725,163.49666666666667,161.592,3.5335897435897436,35.09575,52.449999999999996,44.989999999999995,0.42051282051282046,163.0875,214.38,194.248,19.472857142857144,OFF,OFF,OFF
r9_d1,fashionmnist__cnn16k/few-shot deepseek/r9,2,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,1,9,,,,,,,,,,,,,,,,,0.6768,0.6768,0.6768,0.0,30.297999999999995,30.916666666666668,30.297999999999995,5.052499999999998,24.36,32.74,24.36,3.4375000000000004,91.26,91.26,91.26,0.0,OFF,OFF,OFF
r9_d2,fashionmnist__cnn16k/few-shot deepseek/r9,3,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,2,8,0.6768,91.26,30.297999999999995,13.37,61.23,24.36,10.16,47.29,0.0,0.007416173570019723,0.2669296515450361,,,,,,0.6768,0.6768,0.6768,0.0,30.297999999999995,30.916666666666668,30.297999999999995,5.052499999999998,24.36,32.74,24.36,3.4375000000000004,91.26,91.26,91.26,0.0,OFF,OFF,OFF
r9_d3,fashionmnist__cnn16k/few-shot deepseek/r9,4,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,3,7,0.7838,110.72,49.094,31.65,79.43,30.794,13.43,53.68,0.0,0.007079118497109827,0.278125,0.1070000000000001,19.459999999999994,18.796000000000006,6.434000000000001,0.0,0.7303,0.7303,0.7303,0.1070000000000001,39.696,49.53666666666667,49.094,4.267777777777778,27.576999999999998,41.553333333333335,30.794,1.6866666666666668,100.99000000000001,100.99000000000001,100.99000000000001,19.459999999999994,OFF,OFF,OFF
r9_d4,fashionmnist__cnn16k/few-shot deepseek/r9,5,"{ON,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,4,6,0.7816,133.83,71.728,49.62,102.62,27.458,13.81,46.76,0.0,0.0058402450870507355,0.20517073899723526,-0.0022000000000000908,23.110000000000014,22.633999999999993,-3.336000000000002,0.0,0.7474,0.7474,0.7474,0.0524,50.373333333333335,69.02666666666667,71.728,4.4,27.53733333333333,35.296666666666674,27.458,1.0921428571428573,111.93666666666668,111.93666666666668,111.93666666666668,21.285000000000004,ON,OFF,OFF
r9_d5,fashionmnist__cnn16k/few-shot deepseek/r9,6,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,ON,OFF,OFF,0,,,5,5,0.8161,153.45,88.978,67.26,120.74,34.07000000000001,12.9,65.56,0.0,0.005318344737699577,0.2220267188009124,0.034500000000000086,19.619999999999976,17.25,6.612000000000009,0.0,0.764575,0.7938333333333333,0.764575,0.04643333333333336,60.0245,86.37,88.978,4.1957894736842105,29.170499999999997,45.45333333333334,34.07000000000001,0.8694736842105265,122.31500000000001,132.66666666666666,122.31500000000001,20.729999999999993,OFF,OFF,OFF
r9_d6,fashionmnist__cnn16k/few-shot deepseek/r9,7,"{ON,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,1,,,6,4,0.812,161.23,103.68599999999999,80.21,134.14,35.116,13.01,61.23,0.0,0.005036283570055202,0.21780065744588478,-0.0040999999999999925,7.780000000000001,14.707999999999998,1.0459999999999923,0.0,0.7740600000000001,0.8032333333333334,0.7740600000000001,0.033800000000000024,68.7568,100.72333333333331,103.68599999999999,3.879999999999999,30.3596,45.696666666666665,35.116,0.4658333333333334,130.098,149.50333333333333,130.098,17.492499999999996,ON,OFF,OFF
r9_d7,fashionmnist__cnn16k/few-shot deepseek/r9,8,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,ON,OFF,OFF,0,,,7,3,0.822,196.87,129.08800000000002,106.03,162.65,36.477999999999994,13.7,60.02,0.0,0.004175344135724081,0.18528978513740027,0.009999999999999898,35.640000000000015,25.40200000000003,1.3619999999999948,0.0,0.78205,0.8167,0.8031,0.02904,78.812,127.78333333333335,129.08800000000002,4.194137931034483,31.37933333333333,45.80333333333334,36.477999999999994,0.6272413793103447,141.22666666666666,170.51666666666665,151.22,21.122,OFF,OFF,OFF
r9_d8,fashionmnist__cnn16k/few-shot deepseek/r9,9,"{ON,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,1,,,8,2,0.8187,219.07,144.18599999999998,124.37,169.11,43.89399999999999,18.07,80.71,0.0,0.003737161637832656,0.20036518007942664,-0.0032999999999999696,22.19999999999999,15.097999999999956,7.415999999999997,0.0,0.7872857142857143,0.8175666666666667,0.8100799999999999,0.023650000000000004,88.15114285714286,141.01000000000002,144.18599999999998,3.767352941176471,33.16714285714286,56.18,43.89399999999999,0.3941176470588235,152.34714285714287,192.39000000000001,172.89000000000001,21.301666666666666,ON,OFF,OFF
r9_d9,fashionmnist__cnn16k/few-shot deepseek/r9,10,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r9.csv,307026329f0303b81b7043a2fc264cc9b76b60335077665e3480b56dcd785104,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,ON,OFF,OFF,0,,,9,1,0.8185,209.93,160.2,144.97,175.94,34.45399999999999,22.5,44.27,0.0,0.0038989186871814414,0.1641213737912637,-0.00019999999999997797,-9.139999999999986,16.01400000000001,-9.439999999999998,0.0,0.7911875,0.8197333333333333,0.81746,0.02024285714285715,97.15725,158.2433333333333,160.2,3.459487179487179,33.328,39.666666666666664,34.45399999999999,0.45897435897435895,159.54500000000002,208.62333333333333,188.10999999999999,16.952857142857145,OFF,OFF,OFF
r10_d1,fashionmnist__cnn16k/few-shot deepseek/r10,2,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,1,9,,,,,,,,,,,,,,,,,0.7338,0.7338,0.7338,0.0,29.394,29.796666666666667,29.394,3.9700000000000006,24.854,33.12333333333333,24.854,3.1024999999999996,85.29,85.29,85.29,0.0,OFF,OFF,OFF
r10_d2,fashionmnist__cnn16k/few-shot deepseek/r10,3,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,2,8,0.7338,85.29,29.394,15.77,57.1,24.854,11.82,54.87,0.0,0.008603587759409075,0.2914057920037519,,,,,,0.7338,0.7338,0.7338,0.0,29.394,29.796666666666667,29.394,3.9700000000000006,24.854,33.12333333333333,24.854,3.1024999999999996,85.29,85.29,85.29,0.0,OFF,OFF,OFF
r10_d3,fashionmnist__cnn16k/few-shot deepseek/r10,4,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,3,7,0.7588,117.01,53.553999999999995,36.6,84.53,30.73,13.1,57.09,0.0,0.006484915819160756,0.26262712588667636,0.025000000000000022,31.72,24.159999999999997,5.876000000000001,0.0,0.7463,0.7463,0.7463,0.025000000000000022,41.474000000000004,54.656666666666666,53.553999999999995,4.812222222222222,27.792,40.943333333333335,30.73,1.8555555555555558,101.15,101.15,101.15,31.72,OFF,OFF,OFF
r10_d4,fashionmnist__cnn16k/few-shot deepseek/r10,5,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,4,6,0.7934,132.44,68.95,52.67,100.19,39.978,13.12,72.77,0.0,0.005990637269707037,0.3018574448807007,0.034599999999999964,15.429999999999993,15.396000000000008,9.248000000000001,0.0,0.762,0.762,0.762,0.029799999999999993,50.632666666666665,69.36,68.95,4.212142857142857,31.854,54.86333333333334,39.978,1.187857142857143,111.58,111.58,111.58,23.574999999999996,OFF,OFF,OFF
r10_d5,fashionmnist__cnn16k/few-shot deepseek/r10,6,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,5,5,0.8015,162.38,91.832,72.79,124.05,40.153999999999996,14.3,73.55,0.0,0.004935952703534918,0.24728414829412487,0.008099999999999996,29.939999999999998,22.88199999999999,0.17599999999999483,0.0,0.771875,0.7845666666666666,0.771875,0.022566666666666662,60.93249999999999,92.11333333333333,91.832,4.359473684210526,33.928999999999995,53.53333333333333,40.153999999999996,0.7852631578947369,124.28,137.27666666666667,124.28,25.696666666666662,OFF,OFF,OFF
r10_d6,fashionmnist__cnn16k/few-shot deepseek/r10,7,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,6,4,0.8283,174.86,111.74600000000001,87.85,145.56,30.054000000000002,12.83,42.57,0.0,0.0047369324030653095,0.1718746425711998,0.026800000000000046,12.480000000000018,19.914000000000016,-10.099999999999994,0.0,0.78316,0.8077333333333333,0.78316,0.023625000000000007,71.09519999999999,112.29333333333334,111.74600000000001,4.3475,33.154,34.81333333333333,30.054000000000002,0.5716666666666667,134.39600000000002,156.56,134.39600000000002,22.392500000000002,OFF,OFF,OFF
r10_d7,fashionmnist__cnn16k/few-shot deepseek/r10,8,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,7,3,0.8266,182.73,122.85,101.36,153.55,33.388,12.71,64.07,0.0,0.00452361407541181,0.18271767088053412,-0.0017000000000000348,7.869999999999976,11.103999999999985,3.333999999999996,0.0,0.7904,0.8188,0.8017199999999999,0.01856,79.721,122.11666666666667,122.85,3.8734482758620694,33.193000000000005,40.053333333333335,33.388,0.46586206896551724,142.45166666666668,173.32333333333335,153.88400000000001,19.487999999999996,OFF,OFF,OFF
r10_d8,fashionmnist__cnn16k/few-shot deepseek/r10,9,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,8,2,0.8159,220.2,146.302,126.0,177.2,41.938,13.55,77.7,0.0,0.0037052679382379656,0.19045413260672117,-0.010700000000000043,37.47,23.451999999999998,8.550000000000004,0.0,0.7940428571428572,0.8236,0.81314,0.013683333333333325,89.23257142857143,145.73666666666665,146.302,3.999411764705882,34.44228571428571,52.466666666666676,41.938,0.30970588235294116,153.55857142857144,192.59666666666666,174.522,22.484999999999996,OFF,OFF,OFF
r10_d9,fashionmnist__cnn16k/few-shot deepseek/r10,10,"{OFF,OFF,OFF,OFF,OFF,OFF}",Single AI-Agent (Few-Shot),deepseek-r1:8b,direct_archived_behavior,agentic-paper-archive/fashionmnist__cnn16k/few-shot-deepseek/r10.csv,70c444d837ad181ab1961e10c7a5eb01ab63150fba74a0d1490867bd907a49c7,5,5,5,2,0.6,0.6,ON,FashionMNIST__CNN_16k,OFF,OFF,OFF,,,,9,1,0.8363,241.03,159.902,147.06,177.72,43.906,24.08,89.46,0.0,0.003469692569389703,0.1821598971082438,0.020400000000000085,20.830000000000013,13.599999999999994,1.9679999999999964,0.0,0.7993250000000001,0.8262666666666667,0.82172,0.014642857142857148,98.06625000000001,159.3033333333333,159.902,3.5,35.62524999999999,54.129999999999995,43.906,0.4048717948717949,164.4925,214.6533333333333,196.24,22.24857142857143,OFF,OFF,OFF
